"date","commodity","country","district","grade","price_type","price_lkr_per_kg","currency","unit","market_level","frequency","source","source_url"
"2025-08-12","black_pepper","Sri Lanka","Hambantota","Grade 1","average","2057.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-08-12","black_pepper","Sri Lanka","Monaragala","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-08-12","black_pepper","Sri Lanka","Monaragala","Grade 1","average","2060.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-08-12","black_pepper","Sri Lanka","National","Grade 1","highest","2150.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-08-12","black_pepper","Sri Lanka","National","Grade 1","average","2022.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-08-12","black_pepper","Sri Lanka","National","Grade 2","highest","1960.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-08-12","black_pepper","Sri Lanka","National","Grade 2","average","1950.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-08-05","black_pepper","Sri Lanka","Kandy","Grade 1","highest","2150.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-08-05","black_pepper","Sri Lanka","Kandy","Grade 1","average","2062.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-08-05","black_pepper","Sri Lanka","Kandy","Grade 2","highest","1800.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-08-05","black_pepper","Sri Lanka","Kandy","Grade 2","average","1800.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-08-05","black_pepper","Sri Lanka","Matale","Grade 1","highest","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-08-05","black_pepper","Sri Lanka","Matale","Grade 1","average","2010.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-08-05","black_pepper","Sri Lanka","Nuwara_eliya","Grade 1","highest","1970.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-08-05","black_pepper","Sri Lanka","Nuwara_eliya","Grade 1","average","1964.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-08-05","black_pepper","Sri Lanka","Kegalle","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-08-05","black_pepper","Sri Lanka","Kegalle","Grade 1","average","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-08-05","black_pepper","Sri Lanka","Ratnapura","Grade 1","highest","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-08-05","black_pepper","Sri Lanka","Ratnapura","Grade 1","average","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-08-05","black_pepper","Sri Lanka","Ratnapura","Grade 2","highest","1950.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-08-05","black_pepper","Sri Lanka","Ratnapura","Grade 2","average","1930.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-08-05","black_pepper","Sri Lanka","Badulla","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-08-05","black_pepper","Sri Lanka","Badulla","Grade 1","average","2046.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-08-05","black_pepper","Sri Lanka","Kurunegala","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-08-05","black_pepper","Sri Lanka","Kurunegala","Grade 1","average","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-08-05","black_pepper","Sri Lanka","Colombo","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-08-05","black_pepper","Sri Lanka","Colombo","Grade 1","average","1888.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-08-05","black_pepper","Sri Lanka","Gampaha","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-08-05","black_pepper","Sri Lanka","Gampaha","Grade 1","average","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-08-05","black_pepper","Sri Lanka","Kalutara","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-08-05","black_pepper","Sri Lanka","Kalutara","Grade 1","average","2085.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-08-05","black_pepper","Sri Lanka","Galle","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-08-05","black_pepper","Sri Lanka","Galle","Grade 1","average","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-08-05","black_pepper","Sri Lanka","Matara","Grade 1","highest","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-08-05","black_pepper","Sri Lanka","Matara","Grade 1","average","2040.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-08-05","black_pepper","Sri Lanka","Hambantota","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-08-05","black_pepper","Sri Lanka","Hambantota","Grade 1","average","2070.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-08-05","black_pepper","Sri Lanka","Monaragala","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-08-05","black_pepper","Sri Lanka","Monaragala","Grade 1","average","2092.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-08-05","black_pepper","Sri Lanka","National","Grade 1","highest","2150.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-08-05","black_pepper","Sri Lanka","National","Grade 1","average","2029.07","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-08-05","black_pepper","Sri Lanka","National","Grade 2","highest","1950.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-08-05","black_pepper","Sri Lanka","National","Grade 2","average","1865.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-29","black_pepper","Sri Lanka","Kandy","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-29","black_pepper","Sri Lanka","Kandy","Grade 1","average","2010.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-29","black_pepper","Sri Lanka","Kandy","Grade 2","highest","1800.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-29","black_pepper","Sri Lanka","Kandy","Grade 2","average","1800.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-29","black_pepper","Sri Lanka","Matale","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-29","black_pepper","Sri Lanka","Matale","Grade 1","average","2054.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-29","black_pepper","Sri Lanka","Nuwara_eliya","Grade 1","highest","1970.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-29","black_pepper","Sri Lanka","Nuwara_eliya","Grade 1","average","1964.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-29","black_pepper","Sri Lanka","Kegalle","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-29","black_pepper","Sri Lanka","Kegalle","Grade 1","average","2083.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-29","black_pepper","Sri Lanka","Ratnapura","Grade 1","highest","2080.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-29","black_pepper","Sri Lanka","Ratnapura","Grade 1","average","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-29","black_pepper","Sri Lanka","Ratnapura","Grade 2","highest","1980.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-29","black_pepper","Sri Lanka","Ratnapura","Grade 2","average","1950.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-29","black_pepper","Sri Lanka","Badulla","Grade 1","highest","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-29","black_pepper","Sri Lanka","Badulla","Grade 1","average","2012.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-29","black_pepper","Sri Lanka","Kurunegala","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-29","black_pepper","Sri Lanka","Kurunegala","Grade 1","average","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-29","black_pepper","Sri Lanka","Colombo","Grade 1","highest","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-29","black_pepper","Sri Lanka","Colombo","Grade 1","average","1888.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-29","black_pepper","Sri Lanka","Gampaha","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-29","black_pepper","Sri Lanka","Gampaha","Grade 1","average","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-29","black_pepper","Sri Lanka","Kalutara","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-29","black_pepper","Sri Lanka","Kalutara","Grade 1","average","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-29","black_pepper","Sri Lanka","Galle","Grade 1","highest","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-29","black_pepper","Sri Lanka","Galle","Grade 1","average","2035.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-29","black_pepper","Sri Lanka","Matara","Grade 1","highest","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-29","black_pepper","Sri Lanka","Matara","Grade 1","average","2020.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-29","black_pepper","Sri Lanka","Hambantota","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-29","black_pepper","Sri Lanka","Hambantota","Grade 1","average","2075.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-29","black_pepper","Sri Lanka","Monaragala","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-29","black_pepper","Sri Lanka","Monaragala","Grade 1","average","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-29","black_pepper","Sri Lanka","National","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-29","black_pepper","Sri Lanka","National","Grade 1","average","2027.93","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-29","black_pepper","Sri Lanka","National","Grade 2","highest","1980.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-29","black_pepper","Sri Lanka","National","Grade 2","average","1875.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-22","black_pepper","Sri Lanka","Kandy","Grade 1","highest","2125.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-22","black_pepper","Sri Lanka","Kandy","Grade 1","average","2014.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-22","black_pepper","Sri Lanka","Kandy","Grade 2","highest","1800.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-22","black_pepper","Sri Lanka","Kandy","Grade 2","average","1800.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-22","black_pepper","Sri Lanka","Matale","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-22","black_pepper","Sri Lanka","Matale","Grade 1","average","2038.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-22","black_pepper","Sri Lanka","Nuwara_eliya","Grade 1","highest","1950.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-22","black_pepper","Sri Lanka","Nuwara_eliya","Grade 1","average","1945.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-22","black_pepper","Sri Lanka","Kegalle","Grade 1","highest","2150.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-22","black_pepper","Sri Lanka","Kegalle","Grade 1","average","2066.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-22","black_pepper","Sri Lanka","Ratnapura","Grade 1","highest","2020.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-22","black_pepper","Sri Lanka","Ratnapura","Grade 1","average","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-22","black_pepper","Sri Lanka","Ratnapura","Grade 2","highest","1950.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-22","black_pepper","Sri Lanka","Ratnapura","Grade 2","average","1930.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-22","black_pepper","Sri Lanka","Badulla","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-22","black_pepper","Sri Lanka","Badulla","Grade 1","average","1992.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-22","black_pepper","Sri Lanka","Kurunegala","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-22","black_pepper","Sri Lanka","Kurunegala","Grade 1","average","2033.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-22","black_pepper","Sri Lanka","Colombo","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-22","black_pepper","Sri Lanka","Colombo","Grade 1","average","1875.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-22","black_pepper","Sri Lanka","Gampaha","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-22","black_pepper","Sri Lanka","Gampaha","Grade 1","average","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-22","black_pepper","Sri Lanka","Kalutara","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-22","black_pepper","Sri Lanka","Kalutara","Grade 1","average","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-22","black_pepper","Sri Lanka","Galle","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-22","black_pepper","Sri Lanka","Galle","Grade 1","average","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-22","black_pepper","Sri Lanka","Matara","Grade 1","highest","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-22","black_pepper","Sri Lanka","Matara","Grade 1","average","2006.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-22","black_pepper","Sri Lanka","Hambantota","Grade 1","highest","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-22","black_pepper","Sri Lanka","Hambantota","Grade 1","average","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-22","black_pepper","Sri Lanka","Monaragala","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-22","black_pepper","Sri Lanka","Monaragala","Grade 1","average","2090.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-22","black_pepper","Sri Lanka","National","Grade 1","highest","2150.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-22","black_pepper","Sri Lanka","National","Grade 1","average","2014.93","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-22","black_pepper","Sri Lanka","National","Grade 2","highest","1950.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-22","black_pepper","Sri Lanka","National","Grade 2","average","1865.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-15","black_pepper","Sri Lanka","Kandy","Grade 1","highest","2150.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-15","black_pepper","Sri Lanka","Kandy","Grade 1","average","2016.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-15","black_pepper","Sri Lanka","Kandy","Grade 2","highest","1700.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-15","black_pepper","Sri Lanka","Kandy","Grade 2","average","1700.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-15","black_pepper","Sri Lanka","Matale","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-15","black_pepper","Sri Lanka","Matale","Grade 1","average","1967.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-15","black_pepper","Sri Lanka","Nuwara_eliya","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-15","black_pepper","Sri Lanka","Nuwara_eliya","Grade 1","average","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-15","black_pepper","Sri Lanka","Kegalle","Grade 1","highest","2200.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-15","black_pepper","Sri Lanka","Kegalle","Grade 1","average","2083.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-15","black_pepper","Sri Lanka","Ratnapura","Grade 1","highest","2010.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-15","black_pepper","Sri Lanka","Ratnapura","Grade 1","average","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-15","black_pepper","Sri Lanka","Ratnapura","Grade 2","highest","1970.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-15","black_pepper","Sri Lanka","Ratnapura","Grade 2","average","1950.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-15","black_pepper","Sri Lanka","Badulla","Grade 1","highest","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-15","black_pepper","Sri Lanka","Badulla","Grade 1","average","2004.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-15","black_pepper","Sri Lanka","Kurunegala","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-15","black_pepper","Sri Lanka","Kurunegala","Grade 1","average","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-15","black_pepper","Sri Lanka","Colombo","Grade 1","highest","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-15","black_pepper","Sri Lanka","Colombo","Grade 1","average","1900.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-15","black_pepper","Sri Lanka","Gampaha","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-15","black_pepper","Sri Lanka","Gampaha","Grade 1","average","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-15","black_pepper","Sri Lanka","Kalutara","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-15","black_pepper","Sri Lanka","Kalutara","Grade 1","average","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-15","black_pepper","Sri Lanka","Galle","Grade 1","highest","2020.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-15","black_pepper","Sri Lanka","Galle","Grade 1","average","2010.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-15","black_pepper","Sri Lanka","Matara","Grade 1","highest","2020.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-15","black_pepper","Sri Lanka","Matara","Grade 1","average","2005.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-15","black_pepper","Sri Lanka","Hambantota","Grade 1","highest","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-15","black_pepper","Sri Lanka","Hambantota","Grade 1","average","2033.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-15","black_pepper","Sri Lanka","Monaragala","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-15","black_pepper","Sri Lanka","Monaragala","Grade 1","average","2075.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-15","black_pepper","Sri Lanka","National","Grade 1","highest","2200.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-15","black_pepper","Sri Lanka","National","Grade 1","average","2010.21","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-15","black_pepper","Sri Lanka","National","Grade 2","highest","1970.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-15","black_pepper","Sri Lanka","National","Grade 2","average","1825.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-08","black_pepper","Sri Lanka","Kandy","Grade 1","highest","2200.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-08","black_pepper","Sri Lanka","Kandy","Grade 1","average","2052.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-08","black_pepper","Sri Lanka","Kandy","Grade 2","highest","1800.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-08","black_pepper","Sri Lanka","Kandy","Grade 2","average","1800.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-08","black_pepper","Sri Lanka","Matale","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-08","black_pepper","Sri Lanka","Matale","Grade 1","average","1992.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-08","black_pepper","Sri Lanka","Nuwara_eliya","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-08","black_pepper","Sri Lanka","Nuwara_eliya","Grade 1","average","1995.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-08","black_pepper","Sri Lanka","Kegalle","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-08","black_pepper","Sri Lanka","Kegalle","Grade 1","average","2033.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-07-08","black_pepper","Sri Lanka","Ratnapura","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
